id,name
5081,let the mirror be near a florist
5082,add a person on the toilet
5083,make the wall pink
5084,add a carpet on the floor
5085,Make the woman fatter.
5086,Give her glasses.
5087,Make her open her mouth wide.
5088,No kids should be there.
5089,change the sandwich and cookies with fried rice and broccoli
5090,add a cup of coffee next to the plate
5091,Make the skateboarder's jean jacket a hoodie.
5092,The cat should be white.
5093,The fireplace should have a monitor.
5094,It could be a mug next to the cat.
5095,Add a camping tent outside of the cave.
5096,let the giraffe smile
5097,let the man wear a red shirt
5098,add a zebra
5099,Can he cut bread insted?
5100,Put a cup of coffee next to the bread.
5101,Can it be a monitor on the wall in the background?
5102,put astronaut helmets on the boys
5103,give the boys some car toys
5104,let there be a wreath on the counter
5105,let there be a wall clock
5106,let there be a window view with a skyscraper
5107,Let the fruit be displayed neatly.
5108,let the tarps be blue
5109,let a school bus be in front of the truck
5110,add an elephant on the truck
5111,change potatoes into onion rings
5112,add a bowl of salad
5113,let the egg yolks be runny
5114,Add a housekeeper.
5115,swap the plane for a dog head
5116,turn the glass building into a dog house
5117,change chocolate to vanilla
5118,change the white bowl into a red bowl
5119,change the vanilla ice cream into green ice cream
5120,Have the ground be green grass
5121,Place an empty bowl on the sidewalk.
5122,Have the teddy bear eat the pie.
5123,have other stuffed animals sit with the teddy bear.
5124,remove a sandwich and add a burger
5125,put a piece of cake in place of the coffee cup
5126,Make the television a fish aquarium
5127,make the bench a normal bench
5128,swap the skiis for flowers
5129,Change the front of the train to be red
5130,Give the woman a sweater.
5131,Get rid of the man.
5132,Put a hat on her head.
5133,What if the bear was holding a bottle of beer?
5134,Have there be a pizza on the counter
5135,What if she was holding a spoon?
5136,What if she was holding a bowl?
5137,let the woman frown
5138,let the woman have long curly hair
5139,let the woman wear a choker necklace
5140,Replace the scallions with peppers.
5141,Make the carrots small chopped pieces.
5142,Put a knife on the board.
5143,Let the man wear sunglasses.
5144,Ice the water.
5145,Get rid of the buttered bread.
5146,Untoast the sandwich.
5147,Remove the pair of glasses.
5148,Display a cartoon on the laptop screen.
5149,put tomatoes on the bread
5150,put the bread in a black plate
5151,change the teapot to a red kettle
5152,turn on the flames on the stove
5153,add scrambled eggs in a pan
5154,change the computer mouse into a rat
5155,replace the drinks with flowers
5156,change the table lamp
5157,Give the girl jeans.
5158,Make the girl fat.
5159,Give her a visor.
5160,What if the monitor was showing a bird?
5161,Add a shark swimming in the water
5162,put an ocean in the background
5163,make one goat have pink yarn for hair
5164,What if the person is holding a bottle of wine?
5165,Let's add shades to the baby.
5166,Add a large bay window.
5167,let the tv show a movie
5168,add a cat on the coffee table
5169,add yellow lights on the ceiling
5170,Change the bananas on the counter to peaches
5171,"Change the pillow to say ""CAL"""
5172,Have there be a child sitting on the couch
5173,Have the child be eating an ice cream cone
5174,replace the controllers with microphones
5175,put a woman's face on the man
5176,Add a birthday cake to the table.
5177,remove the website text
5178,let there be a butterfly kite
5179,let a boy hold the kite
5180,Put a pond right next to the zebra.
5181,put a forest on the background.
5182,Have there be a child riding the zebra
5183,Let the water run from the faucet.
5184,replace the fire hydrant with a dog
5185,erase the grafitti and put a sticker instead
5186,have the kid play in the water
5187,block off the road.
5188,change the street to residential.
5189,Could we have pancakes on the table?
5190,Put a plate under the pancakes.
5191,What if there were just one rose flower?
5192,What if one of the cards had a drawing of a cat?
5193,Let the glass be filled with white wine.
5194,Have the woman be holding a book
5195,"Have the book say ""BOOK"" on it"
5196,Have the woman be cooling herself off with a fan
5197,let there be some bags of bunnies
5198,let the truck be a pick up truck
5199,let a child jump in joy
5200,put a penguin in the place of the two people
5201,add an otter
5202,What if there is a mirror on the wall?
5203,The road should be going to a mountain.
5204,Can we put a sign over the road?
5205,The window is not needed.
5206,let there be a fish in a glass bowl
5207,let the floor be made of hardwood
5208,let there be drawers under the fish bowl
5209,get rid of the spoon
5210,lay the banana on the table
5211,make the juice disapear
5212,Unslice the pizza.
5213,Make the pizza pepperoni.
5214,Make the pizza square-shaped.
5215,Let a cat lie on the couch.
5216,"change the ""Please Help"" sign to a ""Welcome"" sign"
5217,let the dog laugh
5218,let the dog wear a hat
5219,Add a flying bee.
5220,Change the water to orange juice
5221,Change one of the plates of pancakes to contain waffles
5222,Put a television on the wall.
5223,If one counch was red?
5224,Can we have a bottle of wine on the center?
5225,let a policeman sit on the couch
5226,add a wall clock
5227,change the plant into an xmas tree
5228,Add a polar bear.
5229,Remove the tree branches on the bottom left.
5230,Add a snow man.
5231,Replace the appliances with pots and pans.
5232,What if the eyes of the bears are blue?
5233,replace the cabbage with mushrooms
5234,remove the rice
5235,change the bowl into a paper plate
5236,Let's add birds on the skie.
5237,Change the cat's eyes to be green
5238,"Change the text on the mouse to ""ME"""
5239,Add a TV.
5240,let the man hold a cellphone
5241,Make the man sad
5242,Change the scissors to be red
5243,Make the figurines fight each other.
5244,Have the stuffed animals be under a ceiling light
5245,Let a mountain sit at the background.
5246,Let the man wear a blue coat.
5247,Place a bell around its neck.
5248,Change the eyes to gold
5249,add a bowtie
5250,let the balloon flowers be tulips
5251,let the flowering pot be in a glass bowl
5252,let the alarm clock be bigger
5253,Let the bacon be changed to sausage.
5254,Let the horse be replaced by a goat.
5255,Let the baseball player wear a yellow skirt.
5256,make one of the police officers bald
5257,change the blue shirt to a tuxedo
5258,let the laptop have a blank screen
5259,let the other person wear sunglasses
5260,Add black curtains.
5261,Remove the newspaper.
5262,Can the tv be flat?
5263,Put a pizza on the table.
5264,The window should be black.
5265,Replace the Christmas hat with a cowboy hat.
5266,Let the taller girl wear short pants.
5267,Have one of the men be wearing a backpack
5268,change the bed into a table
5269,let the laptop display google
5270,let a cat be next to the electronics
5271,Remove all the tags.
5272,Make the field barren.
5273,change the bottle of coke with a champagne bottle
5274,let the laptop be black
5275,let the skateboard read JESUS
5276,make the skateboarder smile
5277,let there be a crescent moon
5278,change the light into a lizard
5279,add a vase with flowers
5280,add a dog
5281,change the elephant into a hippopotamus
5282,add a crow on the tree
5283,add a tiger near the hippopotamus
5284,put a chicken in the the rodeo
5285,get rid of the bowl
5286,let the screen on the monitor be red
5287,add a wall clock
5288,add a cup of coffee
5289,let the horse be white
5290,add a kite in the sky
5291,let the girl hold a cat
5292,add a tiger and remove the zebras
5293,add a tiger
5294,Add a second kite.
5295,Add birds in the sky.
5296,Add a boat in the water.
5297,Make the man blow out the candles on the cake in front of him.
5298,Put balloons and streamers on the ceiling.
5299,Change the parking meters to pink.
5300,It needs to be a teddy bear.
5301,Put a toy car next to the teddy bear
5302,Take away one of the skiers.
5303,let the flowers be yellow
5304,change the cake to brownies
5305,let the curtains be yellow
5306,Let's remove the person.
5307,Add some graffiti to the bus.
5308,Add a walking person on the sidewalk
5309,Add a walking guy on the street
5310,Add a standing cat on top of the car
5311,The umbrellas should be purple.
5312,The beach needs a colorful beach ball.
5313,The floor should be wooden.
5314,There should be some apples on the counter.
5315,put an owl among the birds
5316,Let the girl hold a pink bag.
5317,make the boy kick the soccer ball
5318,let the boys wear suits
5319,let the horse be replaced by a camel
5320,let the road be a dirt road
5321,make the farmers wave
5322,change the photos for landscape photos
5323,Have there be a group of swans in the water
5324,add a ball
5325,put fruit instead of the cake
5326,Give the man an astronaut helmet
5327,Let's give it a mountain landscape
5328,Give him a pair of jeans
5329,make the woman fold her hands
5330,turn the park bench into a recliner
5331,let a service dog sit nearby
5332,What if the toilet is open?
5333,Let a kid sit on the green chair.
5334,swap the snowboard for a surfboard
5335,edit an ice lake in the background
5336,change the orange container to white
5337,remove the pair of scissors
5338,add a spider next to the container
5339,Let the dogs tug on a bone.
5340,Get rid of the fire hydrant.
5341,Make it a white van instead of an ambulance.
5342,Add a few balloons as well.
5343,The laptop should be white.
5344,Put a larger monitor on the desk.
5345,"Change the text to read ""Cheese"""
5346,Have there be a pink helmet on the seat
5347,close the dog's mouth
5348,close the dogs eyes
5349,the stick is now gone
5350,Let the umbrella rip.
5351,Take away one of the people holding the cell phone.
5352,put a soap in place of the toothbrush and toothpaste
5353,Have there be a bowl of noodles next to the doughnuts
5354,Have there be meatballs in the noodles
5355,let there be a helicopter in the sky
5356,Put a cake next to the laptop.
5357,Put a picture of a tree on the screen of the laptop.
5358,Let the woman wear red outfit.
5359,make the birds peacocks
5360,turn the towel into a roof
5361,turn the wall into a cloudy sky
5362,Put an alligator in the water.
5363,put a wireless mouse on the desk
5364,put a bowl on the desk
5365,put fruits on the bowl
5366,Add a bolt of lightning.
5367,Let's add a frozen inflatable pool.
5368,remove the man
5369,add Spider-Man outside the window
5370,let the umbrella be red
5371,add a dog running towards the children
5372,let the house be white
5373,Put a car on the road.
5374,put houses on the background.
5375,make that person sit
5376,let the door be blue
5377,add a spider on the wall
5378,let the window be a french window
5379,Change the luggage to be red
5380,Have there be a fish in the cat's mouth
5381,Have the cat be wearing a collar
5382,Could it be a forest on the background?
5383,put the man on a horse
5384,Can we have a black car insted of a truck?
5385,Can the car be on the river?
5386,put a laptop on the piano
5387,let a person play that piano
5388,make the person look at the camera
5389,let the cage contain a coyote
5390,let the woman have blonde hair
5391,let the two workers hold files
5392,give a bone to the dog
5393,put a cowboy hat on the dog
5394,open the toilet
5395,let there be two sinks
5396,let a woman peep inside the window
5397,put stickers on the bus
5398,put a turtle close to the bus
5399,the couch should be red.
5400,Can it be a table made of glass?
5401,Can we have one large window?
5402,remove the humans and put seals in their place
5403,place the seals on a pool
5404,"Change the sign on the business to say ""HAT"""
5405,replace the wii controller with a microphone
5406,let the woman smile
5407,change the batter in the bowl into tomato soup
5408,add a smartwatch on the woman's hand
5409,I don't want the toilet.
5410,remove one laptop
5411,erase the keyboard and add a turtle
5412,make the dog catch a mouse
5413,let the dog be brown
5414,add bees
5415,It could be a pond next to the field.
5416,Put a forest on the background.
5417,Can we have a house on the background?
5418,add some stuffed animal to the shelf
5419,put some toys on the shelf
5420,turn the hydrant into a robot.
5421,give the robot wheels
5422,add some bushes
5423,Let the dog tuck out its tongue.
5424,make the plate empty
5425,Have the giraffe eat leaves.
5426,Give the giraffe a hat.
5427,Give the giraffe sunglasses.
5428,Make the man bald.
5429,Replace the racket with a stick.
5430,Give the man goggles.
5431,Let the car park next to a bike.
5432,Replace the middle woman's scarf with a snake.
5433,Have the woman in the middle wear a blue shirt
5434,Make a fish jump out of the water in front of the boat.
5435,Make a bird sit on the fence.
5436,Let the woman on the sidewalk take a picture of the hawk.
5437,Let the horse's ears grow longer.
5438,put a whole tomato on top of the pizza
5439,leave only half of the tomate
5440,put an apple on the pizza
5441,remove the sandwich and pickle and add a giant burger
5442,can it be next to a river?
5443,let the people wear sunglasses
5444,change the bench to a couch
5445,make the man laugh
5446,change the man for a woman
5447,give the women pizzas
5448,turn the airplanes into spaceships
5449,include a rainbow in the sky
5450,let the table be under a tiled gazebo
5451,make the man stand up to give a toast
5452,let the people eat pizzas
5453,change the person to a boy
5454,add a snowman
5455,Replace all the food with a steak.
5456,Replace the vases with toy action figures.
5457,Make the apple an orange.
5458,Replace the kiwis with cupcakes.
5459,give the person a snowboard
5460,put a space helmet on the person
5461,replace the parking meter with a street sign
5462,Put a cat on the toilet.
5463,Have the man in yellow be holding a big fish
5464,Have one of the kites have a picture of a bear on it
5465,make the woman hug the cat
5466,make the woman laugh
5467,let the view outside the window show an ocean
5468,make one bird have the red color
5469,remove the black and white bird
5470,Let's add a phone next to the plate.
5471,Make the cake a croissant.
5472,Replace the coffee with tea.
5473,Have the cat wear sunglasses.
5474,change the baseball into a poodle
5475,let the batter wear a red uniform
5476,add an ad billboard on the wall
5477,Replace the muffins with chocolate cupcakes.
5478,Add colorful frosting on the cupcakes.
5479,Make the pan float in outer space.
5480,swap the dragons for raccoons
5481,put donuts in the boxes
5482,Replace the giraffe on the right with an elephant.
5483,Replace the snowboard with a shield.
5484,Remove the ONE WAY sign.
5485,Put a cartoon on the laptop screen.
5486,get rid of the mouse
5487,get rid of the phone
5488,remove the laptop
5489,Make the fork a spoon.
5490,Turn the waffle into a cupcake.
5491,Empty the bowl.
5492,let the baseball bat be a sword
5493,let the baseball field be changed into a football field
5494,let there be a rainbow in the sky
5495,Add a glass of milk.
5496,make the dog smile
5497,change the blue surfboard to yellow
5498,add a big ball next to it
5499,let the bathroom have wooden floor
5500,change the yellow hand wash to blue liquid
5501,Let the boat be made of rubber.
5502,add a big pillow on the bed
5503,let the lamp have a shade
5504,remove the small chair
5505,Let the man spear food with fork.
5506,Should it be a orange.
5507,Put a mango next to the orange.
5508,Add a egg next to the mango.
5509,Let the person load the cake with a spoon.
5510,Add an ashtray next to the vase
5511,the cup should be black.
5512,It should have a picture of a bottle on the monitor.
5513,Can it be fries next to the cup?
5514,let the dog bite the girl
5515,let the car have no writing on it
5516,let the girl wear formal clothes
5517,let the woman have her eyes closed
5518,let the woman hold a blow dryer
5519,let the woman be dressed in a business attire
5520,make the cat happy
5521,put a cute puppy beside the cat
5522,let the car be a pickup truck
5523,let there be a beach with violent tides
5524,let there be boulders
5525,change the bikes to motor bikes
5526,line the street with food trucks
5527,swap the cat for a dog
5528,Have the stand also sell watermelons
5529,What if there is a lake next to the slope?
5530,remove one person
5531,What if the toilet was open?
5532,Change the mountains for the ocean
5533,Add a boat near the coast
5534,Add a plane flying by the coast
5535,Erase one of the people.
5536,Have a meter maid cop stand behind the meters.
5537,A cute puppy should be sitting in the kitchen.
5538,swap the motor scooters for robots
5539,modify the background and make it a mountain
5540,Put a vase on top of the toilet.
5541,Put a mirror on top of the sink.
5542,The sink should be white.
5543,Replace the cats with monkeys.
5544,let the mirror reflect statue of liberty
5545,let the motorcycle turn into a car
5546,let the sidewalk be paved
5547,Let's add a rat in the table next to the vase.
5548,Let the base of the blender be made of metal.
5549,place a cake in the table
5550,Let's give the photo a forest background
5551,Add a worm on the apple
5552,Add a bird on the apple
5553,change the vegetables on the cutting board into berries
5554,cover the windows with blinds
5555,let the cabinets be made of glass
5556,swap the dog for a fox
5557,make the fox look at a bowl
5558,Let the train number be 13.
5559,Put a hat on the cat.
5560,change the onion rings to chicken legs
5561,change the hamburger into a croissant
5562,let the plate be transparent glass plate
5563,Replace all the food with mashed potatoes.
5564,let the flag be a pirate flag
5565,change the trees and buildings into mountains
5566,let the sea contain a ship
5567,What if she is holding a tennis ball?
5568,Have there be a picture of an avocado on the bulletin board
5569,Put a tennis ball on the table.
5570,put a pan on the stove
5571,Put a trolley in the street.
5572,put stuffed animals in place of food
5573,change the background to a forest
5574,Let a boy ride on the horse.
5575,let the date be erased
5576,let jockeys sit on top of the horses
5577,let the field be waterlogged
5578,Have a lion be behind the sheep
5579,have her carry a guitar
5580,Let a hat float above the upturned skateboard.
5581,Make the child brush his teeth by himself.
5582,add a snowman
5583,let the ski poles be red
5584,let the skis be yellow
5585,Add a UFO above the train.
5586,It should have a grass field next to the harbor.
5587,have other birds flying down to the ledge
5588,put a cat in the window
5589,There should be a bunch of floating balloons.
5590,add a surfer in the sea
5591,add a plane in the sky
5592,add a lightning bolt in the sky
5593,Put a glass of soda on the bench.
5594,Put pancakes on a plate next to the glass of soda.
5595,Put a pond next to the bench.
5596,Empty the bowl.
5597,Make the cat fatter.
5598,Give the cat a hat.
5599,let the zebra be a wild horse
5600,let there be blue bonnets
5601,let there be an ocean in the background
5602,remove the bread
5603,let there be shrimps
5604,let a woman hold a fruit
5605,The batter shouldn't have a helmet.
5606,have a man reading a paper sit in the chair.
5607,open the window
5608,Make the cat a puppy.
5609,Make the chair a stool.
5610,change the racket into a guitar
5611,let the man have curly hair
5612,add a rooster on the man's back
5613,let there be bells instead of clocks
5614,let a woman look out the window
5615,let there be fireworks on the side
5616,It should be a forest next to the field.
5617,Put a river in front of the cows.
5618,It needs to be a mountain on the background.
5619,Let a shrimp be added to the salad.
5620,Have there be a bottle next to the glass
5621,Change the label of the bottle to be blue
5622,change the stop sign into a wait sign
5623,let the corn be turned to tulips
5624,let an airplane take off
5625,let the skateboard have big wheels
5626,add an autograph on the skateboard
5627,add a bunny in a suit
5628,Replace the candied apples with a bunch of bananas.
5629,Place a paint brush next to the bananas.
5630,let the black snowboard be red
5631,add a polar bear next  to the tent
5632,add a tennis ball next to the snowboard
5633,change the food to a book
5634,Make the man sit at a bench instead of a table
5635,add a fountain
5636,Change one of the children to a man
5637,Give them hats
5638,Change the candles into sparklers
5639,have toast in the toaster
5640,change the no to another decal
5641,change the background
5642,change the uniform from black to blue
5643,make the home plate visible
5644,have the next batter practice off to the side
5645,Let there be lightning in the sky .
5646,change the man into a toddler
5647,add other kids to the field
5648,add a fence
5649,Can we have ice cream on the plate?
5650,Put a mug next to the plate.
5651,What if the man was bald?
5652,What if he was hold a bread basket?
5653,Make the cow have spots
5654,Let's add a hat to the bald man.
5655,Remove the spoon.
5656,Replace the apple with an orange.
5657,Replace the oatmeal with corn flakes.
5658,Have a man walk up the stairs.
5659,Let a person stand on the street.
5660,Add a cup of orange juice.
5661,put a basketball game on tv
5662,add a dog to the room
5663,Have a bird be standing on the kitten
5664,get rid of the words on the book cover
5665,What if there is a cellphone insted of a remote control?
5666,Put a picture of a dog on the monitor.
5667,Add a gas pump.
5668,Curve its trunk up.
5669,Put a monkey on its back.
5670,Give it one tusk.
5671,swap the note for a notebook
5672,give the bear claws
5673,Have the giraffe be wearing a tuxedo
5674,Make the fire hydrant have a face
5675,Have a dog approach the fire hydrant
5676,Remove the woman on the right.
5677,Make the woman in the middle blonde.
5678,Have there be a red rose in the vase
5679,Get rid of the sauce container.
5680,put  mirror on the wall
5681,remove the door
5682,replace the toilet with a bathtub
5683,add chocolate sauce
5684,change the white plate to a yellow plate
5685,change the fork to a knife
5686,change the groceries sign into a Welcome sign
5687,add a goat in the grocery store
5688,add a chandelier on the roof
5689,add passengers to the platform
5690,change the front of the train into the rear
5691,change the wooden floor into a mosaic floor
5692,let the television be big and show news
5693,add a man on the couch
5694,"Change the number to ""1818"""
5695,Have there be flowers in one of the vases
5696,let the man wear a red shirt
5697,let the man sit on a red couch
5698,change the pizza and sour cream with salad
5699,Can we put a tv on the stand?
5700,Put a backpack on the bed.
5701,remove the sandwich and add a burger
5702,add french fries
5703,What if he was holding a smartphone?
5704,Turn off the computer.
5705,Make the doll happy.
5706,cut the pizza on half
5707,replace the pizza with a hamburger
5708,replace the hair dryer with a microphone
5709,let the cat reach for a knife
5710,let the kitten have blue eyes
5711,let the kitten wear a jacket
5712,Let the price be changed to $10.
5713,put a birthday  hat on the birthday girl
5714,Add a glass cup next to the plate.
5715,Remove the white rice.
5716,Change the plate to a glass plate.
5717,let the man wear casual clothes
5718,let a dolphin leap nearby
5719,let there be no rocks
5720,Let the man close his mouth.
5721,change the blue cup to red
5722,move the pizza to the bar counter
5723,Have woman sit at the bar.
5724,let the truck be a tractor
5725,replace the trailer with a military tank
5726,let the garage door be open
5727,Let's add a car to the street.
5728,Let the teddy bear have very big eyes.
5729,add a dog to the image
5730,make the lamp a table lamp
5731,Open the zebra's mouth.
5732,Make the landscape more lush.
5733,change the chocolate frosting to vanilla frosting
5734,change the white plate into a glass bowl
5735,add a cup of coffee
5736,Have there be cheese on top of the hollandaise
5737,Change the potatoes to strawberries
5738,Let the woman hold a flashlight.
5739,let the roof be read
5740,add a puppy on the patio table
5741,add a floral vase on the floor
5742,put pillows on the bed
5743,close the window
5744,Let a man sit on the boat.
5745,"Let's add a dog looking to the boy,"
5746,What if the boy had a capitan hat.
5747,Make the pizza pepperoni and cheese.
5748,give the boy a skateboard
5749,put a astronaut helmet on the boy
5750,put the toilet seat down
5751,add a painting in the wall
5752,add a cat on the floor
5753,Put a gold bar on the desk.
5754,Can it be just one monitor?
5755,Put a image of a forest in the monitor.
5756,Can we have a door next to the table?
5757,Replace the tablet with an open book.
5758,Place a marker next to the typewriter.
5759,Make the fries plain.
5760,Top the dog with mustard.
5761,make the bowls empty
5762,add a glass
5763,let the lights be yellow
5764,let the walls be blue
5765,add a toilet roll
5766,Let the cup be filled with coffee instead.
5767,Can it be a road next to the dogs?
5768,Make it a pepperoni pizza.
5769,Put a candle in it.
5770,Add a finger poking at it.
5771,Give the toaster a happy face.
5772,let the computer have a red webpage
5773,add a dog under the table
5774,let the tie have cartoons on it
5775,add a blue scarf
5776,add a butterfly
5777,let the little kid laugh
5778,let the toilet be red
5779,add a vase
5780,change the parking meter to a street sign
5781,Make the hydrant red.
5782,Remove the store window.
5783,Put a puppy next to the hydrant.
5784,Have there be a birthday cake on the table
5785,Have there be a vase of red tulips next to the cake
5786,Have one of the buildings be exploding
5787,Let the yellow water be clear.
5788,remove the cellphone
5789,turn the camera into a smartphone
5790,put images of zebras on the homescreen
5791,change the car to truck
5792,add a bird
5793,change the building to a tree
5794,let there be a fountain
5795,let there be chandeliers hanging above
5796,let there be rows of tulips
5797,Change the ball to a soccer ball
5798,Let the baseball player wear New Balance shoes.
5799,Replace the sandwich with a hot dog.
5800,Get rid of the sauce on the side.
5801,Put a bottle of beer next to it.
5802,put a burger on the plate
5803,change the vegetables for french fries
5804,make the man old
5805,Replace the creamy sauce with tomato ketchup.
5806,replace the pretzels with donuts
5807,remove the pickles and add cake
5808,Have there be an ostrich by the giraffes
5809,Let the  white car crash with another car.
5810,remove that chair
5811,change the cake for teddy bears
5812,add some donuts under the bears
5813,Change the cup of wine to orange juice.
5814,remove the sandwich and add a hotdog
5815,put sauce on the plate
5816,Get rid of the fork.
5817,Turn all the fruit into veggies.
5818,Add some blue sauce.
5819,change the wooden floor into a tile floor
5820,Delete one of the planes.
5821,Add a bird above the plane.
5822,Add a flock of birds.
5823,let there be broccoli instead of avocados
5824,make the woman angry
5825,let the girls wear suits
5826,the bed should have a blue pillow
5827,Let the cat be replaced by a rabbit.
5828,Get rid of the manual and cords.
5829,Put the Windows logo on the screen of the laptop.
5830,Have a monkey use the laptop.
5831,make the boy angry
5832,let it be a red umbrella
5833,add a kitten
5834,Let the cat be ready to scratch.
5835,Can we have a forest on the background?
5836,Put a house next to the horse.
5837,turn the sandwich into a french toast
5838,let there be chocolate chip cookies on a plate
5839,let there be a magazine
5840,remove the text
5841,let a spectator watch on the side
5842,let there be coconut trees at the back
5843,Change the food to spaghetti and meatballs
5844,Let the TV be turned on.
5845,Erase the yellow objects.
5846,change bagels in the oven into burgers
5847,add a bowl of jam next to the oven
5848,add a stuffed bear
5849,cover the hot dog with spinach and cheese
5850,let the hot dog be in a round plate
5851,empty the pan
5852,put one banana next to the pan
5853,Put a show about sharks on the television.
5854,remove the text
5855,change the Air Canada to British Airways
5856,add seagulls in the cloudy sky
5857,Add a hamster.
5858,let the bike be green
5859,let one of the cars be blue
5860,add a rabbit next to the bike
5861,Let the man be changed a woman.
5862,change the white park bench into a chaise lounge
5863,add a snake next to the chaise lounge
5864,add a beach umbrella over the chair
5865,put bananas in the bowl and remove the oranges
5866,change the scattered oranges for apples
5867,let the man wear white shoes instead of black
5868,change the gas mask into a Halloween mask
5869,change the trash can into a bouquet
5870,What if he was holding flowers?
5871,turn the red rose yellow
5872,make both vases have yellow roses
5873,Turn the traffic lights green.
5874,change the giraffe to deer
5875,add an airplane in the sky
5876,add a fountain
5877,remove the flowers and put mushrooms in the cases
5878,add a ladybug
5879,Let the elephant have longer tusks.
5880,Can we have a hotdog insted of a sandwich?
5881,Put ketchup in the bowl.
5882,Put a glass of beer next to the plate.
5883,let the young man wear red shirt
5884,add purple graffiti on the ramp
5885,add a plane in the sky
5886,have a futuristic front of the jet
5887,Add a dog
5888,replace the blue sky with dark stormy sky
5889,Change the floor to be hardwood
5890,let the woman laugh
5891,let the people have pizza
5892,let the view outside be of a beach
5893,empty the plate
5894,put grapes on the middle of the plate
5895,make the grapes dark
5896,Put a puppy in the chair.
5897,Make the wallpaper floral.
5898,give the woman a necklace
5899,give hear a headband
5900,remove the pan from the stove
5901,change the no parking for a stop sign
5902,put a bunny in front of the sign
5903,Can the skate be on the concreate?
5904,The shoe could be yellow.
5905,We could put flowers on the wall.
5906,remove the laptop and add a pizza box
5907,put a mushroom in the middle of the leaves
5908,Throw garbage on the street.
5909,replace the cake with steak
5910,replace one of the men with a woman
5911,remove the man from the mirror
5912,remove the mirror
5913,remove the candles
5914,let there be gift boxes next to the cake
5915,let the table be made of glass
5916,Let the doll wear a pink dress.
5917,Make the Wii character look more realistic and 3D
5918,Add a dragon lunging at the person through a portal in the wall
5919,Make the stop sign say stop war.
5920,let there be a dachshund sitting
5921,let the girl be dressed like Marilyn Monroe
5922,let the girl smile wearing red lipstick
5923,Let's add a dog to the side of the road.
5924,make one of the chairs red
5925,put a cushion on top o the couch
5926,make the stairs red
5927,turn the sign into a traffic light
5928,place the moon in the sky
5929,change the dog into a pug
5930,add  a bowl of water
5931,remove the hay
5932,let them hold ice creams instead of donuts
5933,let the two women sing
5934,let the office have a luxury ceiling with fresco paintings
5935,let the elephant be white
5936,add a lion walking on the grass
5937,let the trees be coconut trees
5938,make the keyboard white
5939,put a funny picture on your computer screen
5940,let the man hold an ipad
5941,let the girl wear a beanie
5942,let the man look at the girl
5943,let the dog wear a sleep mask
5944,let there be a velvet cushion in the suitcase
5945,let a woman pet the dog
5946,let the island be made of marble
5947,remove the fridge
5948,let the kitchen have a marble floor
5949,edit the background to look like it's a picture was taken outdoor
5950,empty the table
5951,add a stuffed teddy bear on the bed
5952,let the lamp be lit
5953,add a clock on the wall
5954,The tool should be a spade.
5955,edit a cat with better quality
5956,substitute the plate for a bowl with milk
5957,Add a lobster on the floor.
5958,leave the hot dog bun empty
5959,add a lizard on the ceiling
5960,put a turtle on the couch
5961,Change the traffic light on the left to gold.
5962,Add a crow to the gold traffic light.
5963,Change the traffic light on the right to red.
5964,make the girl cry
5965,change pizza into burgers
5966,let them wear cowboy hats
5967,Let's add a dunot in the microwave.
5968,add pepperoni on pizzas
5969,change the spectacles into sunglasses
5970,let the boy wear a red hoodie
5971,let the dog look at the camera with green eyes
5972,change the cellphone into an analog phone
5973,let there be stuffed toys
5974,change the suitcase to a basket
5975,let the woman have blonde hair
5976,change the skirt to a red skirt
5977,make the person hold a knife
5978,turn the pizza into a cake
5979,get rid of the words on the backpack
5980,get rid of the bike
5981,remove the vegetables and add candies in the bowl
5982,edit a soda can next to the bowl
5983,let a woman cut vegetables
5984,let there be a carpet in the kitchen
5985,Add an elephant on top of the train
5986,change  the laptop into a desktop
5987,let the desk be made of steel
5988,let the screen have a google webpage on it
5989,Let the snowboarder climb tree.
5990,give the jello smiley face
5991,make the train station modern
5992,make the train modern
5993,have a luggage station on the platform.
5994,Replace the meatballs with shredded chicken.
5995,Put a glass of water next to the plate.
5996,What if there is a drawing of a house on the laptop?
5997,Give the man sunglasses.
5998,Make the man smile.
5999,Take off his shoes.
6000,Change the orange to apples
6001,Have there be a hand reaching for the fruit
6002,Make a shark appear.
6003,Give the woman a party hat.
6004,put mustard on one sandwich
6005,replace one sandwich with a hotdog
6006,put mayonnaise on the hot dog
6007,Let a foal be in the field.
6008,Make the woman have pink hair
6009,Let the bread by held by a hand.
6010,let one of the bears be black
6011,add a skateboard
6012,add a potted plant
6013,let the hat be red
6014,make the person laugh
6015,change the mitt into a tennis ball
6016,What if he was eating a sandwitch.
6017,Let's add shades with then.
6018,Let's add a cowboy hat on the boy.
6019,put some clothes on the girl.
6020,change the bed to a trampoline
6021,make it outdoors
6022,let the train be blue
6023,add a school bus on the street
6024,add white flowers next to the train
6025,Let's add a hat to the bear.
6026,Add trash on the street.
6027,Change the clock to a stained glass window showing a duck
6028,close the umbrella
6029,cut all her hair
6030,remove her purse
6031,Have there be a picture of the Eiffel Tower on the suitcase
6032,Change the jack to a water bottle
6033,Let's add a Apple on the table.
6034,What if the screensaver of the laptops are flowers?
6035,add a dog
6036,Change the cat to kittens
6037,Have the kittens play with a ball of yarn.
6038,Put clothes in the suitcase.
6039,Let the man hold an ice cream.
6040,let the kite turn into a surfboard
